"","phase","year","plot","plot_num","plot_dir","rotation","corn","crop","variety","all_corn","yield_bush","yield_ton","treated","treatment","manure","lime","nit","p205","k20","stover","population","plant_date","plant_day","soil_sample","damage","notes"
"475",2,1907,"5NC",5,"NE",3,TRUE,"C",NA,TRUE,80.5,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"476",2,1907,"5ND",5,"NE",3,TRUE,"C",NA,TRUE,80.5,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"477",2,1907,"5SA",5,"SW",3,TRUE,"C",NA,TRUE,91.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"478",2,1907,"5SB",5,"SW",3,TRUE,"C",NA,TRUE,91.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"479",2,1907,"5SC",5,"SE",3,TRUE,"C",NA,TRUE,95.8,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"480",2,1907,"5SD",5,"SE",3,TRUE,"C",NA,TRUE,95.8,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"481",2,1908,"3NA",3,"NW",1,TRUE,"CC",NA,FALSE,13.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"482",2,1908,"3NB",3,"NW",1,TRUE,"CC",NA,FALSE,13.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"483",2,1908,"3NC",3,"NE",1,TRUE,"CC",NA,FALSE,13.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"484",2,1908,"3ND",3,"NE",1,TRUE,"CC",NA,FALSE,13.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"485",2,1908,"3SA",3,"SW",1,TRUE,"CC",NA,FALSE,24.8,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"486",2,1908,"3SB",3,"SW",1,TRUE,"CC",NA,FALSE,24.8,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"487",2,1908,"3SC",3,"SE",1,TRUE,"CC",NA,FALSE,31.1,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"488",2,1908,"3SD",3,"SE",1,TRUE,"CC",NA,FALSE,31.1,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"489",2,1908,"4NA",4,"NW",2,FALSE,"O",NA,FALSE,32.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"490",2,1908,"4NB",4,"NW",2,FALSE,"O",NA,FALSE,32.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"491",2,1908,"4NC",4,"NE",2,FALSE,"O",NA,FALSE,32.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"492",2,1908,"4ND",4,"NE",2,FALSE,"O",NA,FALSE,32.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"493",2,1908,"4SA",4,"SW",2,FALSE,"O",NA,FALSE,46.9,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"494",2,1908,"4SB",4,"SW",2,FALSE,"O",NA,FALSE,46.9,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"495",2,1908,"4SC",4,"SE",2,FALSE,"O",NA,FALSE,43.1,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"496",2,1908,"4SD",4,"SE",2,FALSE,"O",NA,FALSE,43.1,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"497",2,1908,"5NA",5,"NW",3,FALSE,"O",NA,FALSE,40,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"498",2,1908,"5NB",5,"NW",3,FALSE,"O",NA,FALSE,40,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"499",2,1908,"5NC",5,"NE",3,FALSE,"O",NA,FALSE,40,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"500",2,1908,"5ND",5,"NE",3,FALSE,"O",NA,FALSE,40,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"501",2,1908,"5SA",5,"SW",3,FALSE,"O",NA,FALSE,43.8,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"502",2,1908,"5SB",5,"SW",3,FALSE,"O",NA,FALSE,43.8,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"503",2,1908,"5SC",5,"SE",3,FALSE,"O",NA,FALSE,45,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"504",2,1908,"5SD",5,"SE",3,FALSE,"O",NA,FALSE,45,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"505",2,1909,"3NA",3,"NW",1,TRUE,"CC",NA,FALSE,26.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"506",2,1909,"3NB",3,"NW",1,TRUE,"CC",NA,FALSE,26.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"507",2,1909,"3NC",3,"NE",1,TRUE,"CC",NA,FALSE,26.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"508",2,1909,"3ND",3,"NE",1,TRUE,"CC",NA,FALSE,26.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"509",2,1909,"3SA",3,"SW",1,TRUE,"CC",NA,FALSE,30.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"510",2,1909,"3SB",3,"SW",1,TRUE,"CC",NA,FALSE,30.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"511",2,1909,"3SC",3,"SE",1,TRUE,"CC",NA,FALSE,32.8,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"512",2,1909,"3SD",3,"SE",1,TRUE,"CC",NA,FALSE,32.8,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"513",2,1909,"4NA",4,"NW",2,TRUE,"C",NA,FALSE,33,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"514",2,1909,"4NB",4,"NW",2,TRUE,"C",NA,FALSE,33,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"515",2,1909,"4NC",4,"NE",2,TRUE,"C",NA,FALSE,33,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"516",2,1909,"4ND",4,"NE",2,TRUE,"C",NA,FALSE,33,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"517",2,1909,"4SA",4,"SW",2,TRUE,"C",NA,FALSE,60.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"518",2,1909,"4SB",4,"SW",2,TRUE,"C",NA,FALSE,60.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"519",2,1909,"4SC",4,"SE",2,TRUE,"C",NA,FALSE,69.2,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"520",2,1909,"4SD",4,"SE",2,TRUE,"C",NA,FALSE,69.2,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"521",2,1909,"5NA",5,"NW",3,FALSE,"H",NA,FALSE,NA,0.65,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"522",2,1909,"5NB",5,"NW",3,FALSE,"H",NA,FALSE,NA,0.65,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"523",2,1909,"5NC",5,"NE",3,FALSE,"H",NA,FALSE,NA,0.65,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"524",2,1909,"5ND",5,"NE",3,FALSE,"H",NA,FALSE,NA,0.65,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"525",2,1909,"5SA",5,"SW",3,FALSE,"H",NA,FALSE,NA,1.72,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"526",2,1909,"5SB",5,"SW",3,FALSE,"H",NA,FALSE,NA,1.72,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"527",2,1909,"5SC",5,"SE",3,FALSE,"H",NA,FALSE,NA,1.75,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"528",2,1909,"5SD",5,"SE",3,FALSE,"H",NA,FALSE,NA,1.75,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"529",2,1910,"3NA",3,"NW",1,TRUE,"CC",NA,FALSE,35.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"530",2,1910,"3NB",3,"NW",1,TRUE,"CC",NA,FALSE,35.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"531",2,1910,"3NC",3,"NE",1,TRUE,"CC",NA,FALSE,35.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"532",2,1910,"3ND",3,"NE",1,TRUE,"CC",NA,FALSE,35.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"533",2,1910,"3SA",3,"SW",1,TRUE,"CC",NA,FALSE,48.9,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"534",2,1910,"3SB",3,"SW",1,TRUE,"CC",NA,FALSE,48.9,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"535",2,1910,"3SC",3,"SE",1,TRUE,"CC",NA,FALSE,60.3,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"536",2,1910,"3SD",3,"SE",1,TRUE,"CC",NA,FALSE,60.3,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"537",2,1910,"4NA",4,"NW",2,FALSE,"O",NA,FALSE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"538",2,1910,"4NB",4,"NW",2,FALSE,"O",NA,FALSE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"539",2,1910,"4NC",4,"NE",2,FALSE,"O",NA,FALSE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"540",2,1910,"4ND",4,"NE",2,FALSE,"O",NA,FALSE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"541",2,1910,"4SA",4,"SW",2,FALSE,"O",NA,FALSE,51.9,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"542",2,1910,"4SB",4,"SW",2,FALSE,"O",NA,FALSE,51.9,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"543",2,1910,"4SC",4,"SE",2,FALSE,"O",NA,FALSE,66.9,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"544",2,1910,"4SD",4,"SE",2,FALSE,"O",NA,FALSE,66.9,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"545",2,1910,"5NA",5,"NW",3,TRUE,"C",NA,FALSE,58.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"546",2,1910,"5NB",5,"NW",3,TRUE,"C",NA,FALSE,58.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"547",2,1910,"5NC",5,"NE",3,TRUE,"C",NA,FALSE,58.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"548",2,1910,"5ND",5,"NE",3,TRUE,"C",NA,FALSE,58.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"549",2,1910,"5SA",5,"SW",3,TRUE,"C",NA,FALSE,78.3,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"550",2,1910,"5SB",5,"SW",3,TRUE,"C",NA,FALSE,78.3,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"551",2,1910,"5SC",5,"SE",3,TRUE,"C",NA,FALSE,88.3,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"552",2,1910,"5SD",5,"SE",3,TRUE,"C",NA,FALSE,88.3,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"553",2,1911,"3NA",3,"NW",1,TRUE,"CC",NA,FALSE,21.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"554",2,1911,"3NB",3,"NW",1,TRUE,"CC",NA,FALSE,21.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"555",2,1911,"3NC",3,"NE",1,TRUE,"CC",NA,FALSE,21.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"556",2,1911,"3ND",3,"NE",1,TRUE,"CC",NA,FALSE,21.9,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"557",2,1911,"3SA",3,"SW",1,TRUE,"CC",NA,FALSE,29,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"558",2,1911,"3SB",3,"SW",1,TRUE,"CC",NA,FALSE,29,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"559",2,1911,"3SC",3,"SE",1,TRUE,"CC",NA,FALSE,34,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"560",2,1911,"3SD",3,"SE",1,TRUE,"CC",NA,FALSE,34,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"561",2,1911,"4NA",4,"NW",2,TRUE,"C",NA,FALSE,23.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"562",2,1911,"4NB",4,"NW",2,TRUE,"C",NA,FALSE,23.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"563",2,1911,"4NC",4,"NE",2,TRUE,"C",NA,FALSE,23.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"564",2,1911,"4ND",4,"NE",2,TRUE,"C",NA,FALSE,23.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"565",2,1911,"4SA",4,"SW",2,TRUE,"C",NA,FALSE,44.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"566",2,1911,"4SB",4,"SW",2,TRUE,"C",NA,FALSE,44.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"567",2,1911,"4SC",4,"SE",2,TRUE,"C",NA,FALSE,48.2,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"568",2,1911,"4SD",4,"SE",2,TRUE,"C",NA,FALSE,48.2,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"569",2,1911,"5NA",5,"NW",3,FALSE,"O",NA,FALSE,20.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"570",2,1911,"5NB",5,"NW",3,FALSE,"O",NA,FALSE,20.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"571",2,1911,"5NC",5,"NE",3,FALSE,"O",NA,FALSE,20.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"572",2,1911,"5ND",5,"NE",3,FALSE,"O",NA,FALSE,20.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"573",2,1911,"5SA",5,"SW",3,FALSE,"O",NA,FALSE,37.8,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"574",2,1911,"5SB",5,"SW",3,FALSE,"O",NA,FALSE,37.8,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"575",2,1911,"5SC",5,"SE",3,FALSE,"O",NA,FALSE,38.2,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"576",2,1911,"5SD",5,"SE",3,FALSE,"O",NA,FALSE,38.2,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"577",2,1912,"3NA",3,"NW",1,TRUE,"CC",NA,FALSE,43.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"578",2,1912,"3NB",3,"NW",1,TRUE,"CC",NA,FALSE,43.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"579",2,1912,"3NC",3,"NE",1,TRUE,"CC",NA,FALSE,43.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"580",2,1912,"3ND",3,"NE",1,TRUE,"CC",NA,FALSE,43.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"581",2,1912,"3SA",3,"SW",1,TRUE,"CC",NA,FALSE,64.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"582",2,1912,"3SB",3,"SW",1,TRUE,"CC",NA,FALSE,64.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"583",2,1912,"3SC",3,"SE",1,TRUE,"CC",NA,FALSE,64,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"584",2,1912,"3SD",3,"SE",1,TRUE,"CC",NA,FALSE,64,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"585",2,1912,"4NA",4,"NW",2,FALSE,"O",NA,FALSE,55,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"586",2,1912,"4NB",4,"NW",2,FALSE,"O",NA,FALSE,55,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"587",2,1912,"4NC",4,"NE",2,FALSE,"O",NA,FALSE,55,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"588",2,1912,"4ND",4,"NE",2,FALSE,"O",NA,FALSE,55,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"589",2,1912,"4SA",4,"SW",2,FALSE,"O",NA,FALSE,81.2,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"590",2,1912,"4SB",4,"SW",2,FALSE,"O",NA,FALSE,81.2,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"591",2,1912,"4SC",4,"SE",2,FALSE,"O",NA,FALSE,80.9,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"592",2,1912,"4SD",4,"SE",2,FALSE,"O",NA,FALSE,80.9,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"593",2,1912,"5NA",5,"NW",3,FALSE,"H",NA,FALSE,NA,0.86,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"594",2,1912,"5NB",5,"NW",3,FALSE,"H",NA,FALSE,NA,0.86,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"595",2,1912,"5NC",5,"NE",3,FALSE,"H",NA,FALSE,NA,0.86,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"596",2,1912,"5ND",5,"NE",3,FALSE,"H",NA,FALSE,NA,0.86,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"597",2,1912,"5SA",5,"SW",3,FALSE,"H",NA,FALSE,NA,1.2,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"598",2,1912,"5SB",5,"SW",3,FALSE,"H",NA,FALSE,NA,1.2,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"599",2,1912,"5SC",5,"SE",3,FALSE,"H",NA,FALSE,NA,0.97,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"600",2,1912,"5SD",5,"SE",3,FALSE,"H",NA,FALSE,NA,0.97,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"soybean hay"
"601",2,1913,"3NA",3,"NW",1,TRUE,"CC",NA,TRUE,19.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"602",2,1913,"3NB",3,"NW",1,TRUE,"CC",NA,TRUE,19.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"603",2,1913,"3NC",3,"NE",1,TRUE,"CC",NA,TRUE,19.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"604",2,1913,"3ND",3,"NE",1,TRUE,"CC",NA,TRUE,19.4,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"605",2,1913,"3SA",3,"SW",1,TRUE,"CC",NA,TRUE,32.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"606",2,1913,"3SB",3,"SW",1,TRUE,"CC",NA,TRUE,32.4,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"607",2,1913,"3SC",3,"SE",1,TRUE,"CC",NA,TRUE,31.6,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"608",2,1913,"3SD",3,"SE",1,TRUE,"CC",NA,TRUE,31.6,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"609",2,1913,"4NA",4,"NW",2,TRUE,"C",NA,TRUE,29.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"610",2,1913,"4NB",4,"NW",2,TRUE,"C",NA,TRUE,29.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"611",2,1913,"4NC",4,"NE",2,TRUE,"C",NA,TRUE,29.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"612",2,1913,"4ND",4,"NE",2,TRUE,"C",NA,TRUE,29.2,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"613",2,1913,"4SA",4,"SW",2,TRUE,"C",NA,TRUE,22,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"614",2,1913,"4SB",4,"SW",2,TRUE,"C",NA,TRUE,22,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"615",2,1913,"4SC",4,"SE",2,TRUE,"C",NA,TRUE,28,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"616",2,1913,"4SD",4,"SE",2,TRUE,"C",NA,TRUE,28,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"617",2,1913,"5NA",5,"NW",3,TRUE,"C",NA,TRUE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"618",2,1913,"5NB",5,"NW",3,TRUE,"C",NA,TRUE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"619",2,1913,"5NC",5,"NE",3,TRUE,"C",NA,TRUE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"620",2,1913,"5ND",5,"NE",3,TRUE,"C",NA,TRUE,33.8,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"621",2,1913,"5SA",5,"SW",3,TRUE,"C",NA,TRUE,45.2,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"622",2,1913,"5SB",5,"SW",3,TRUE,"C",NA,TRUE,45.2,NA,TRUE,"MLrP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"623",2,1913,"5SC",5,"SE",3,TRUE,"C",NA,TRUE,50.4,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"624",2,1913,"5SD",5,"SE",3,TRUE,"C",NA,TRUE,50.4,NA,TRUE,"MLbP",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"625",2,1914,"3NA",3,"NW",1,TRUE,"CC",NA,FALSE,31.6,NA,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
